transaction_id,price,competitor_price,day_of_week,is_weekend,hour_of_day,is_peak_hour,month,season_factor,product_category,inventory_level,is_promotion,customer_rating,demand,revenue
318,42.93,35.8,3,0,8,0,3,1.0,Toys,7,0,3.7,207,8885.67
319,39.72,44.62,3,0,2,0,7,0.366,Electronics,68,0,1.8,177,7030.98
320,57.55,46.87,4,0,17,1,12,-0.0,Clothing,85,1,2.0,230,13235.61
321,114.35,117.98,1,0,15,0,1,1.366,Food,1,1,4.72,199,22756.26
322,145.77,124.19,1,0,20,1,2,1.7321,Electronics,56,0,2.54,194,28280.01
323,135.44,172.46,2,0,0,0,3,1.0,Books,87,0,2.26,126,17065.13
324,63.19,45.32,0,0,20,1,10,-1.7321,Books,77,0,3.78,120,7582.49
325,191.42,156.94,1,0,19,1,12,-0.0,Electronics,43,0,2.87,122,23353.78
326,150.2,126.98,4,0,15,0,7,0.366,Electronics,28,0,1.99,154,23130.86
327,115.33,109.38,0,0,11,1,4,0.0,Books,29,0,2.64,146,16837.78
328,126.23,105.98,4,0,5,0,12,-0.0,Food,18,0,1.58,48,6058.89
329,89.72,89.26,4,0,20,1,8,0.0,Food,87,0,2.12,143,12830.53
330,57.07,69.82,4,0,8,0,8,0.0,Electronics,92,1,2.67,244,13924.81
331,77.63,87.51,6,1,20,1,1,1.366,Toys,73,0,3.07,227,17623.1
332,153.99,161.38,6,1,12,1,5,-0.366,Books,62,0,3.97,123,18940.86
333,12.73,9.59,0,0,23,0,1,1.366,Clothing,6,0,2.54,249,3170.96
334,32.05,35.78,3,0,11,1,7,0.366,Books,16,0,3.18,229,7340.32
335,18.74,14.99,6,1,12,1,4,0.0,Food,1,0,4.8,254,4760.09
336,17.74,20.79,5,1,17,1,12,-0.0,Food,22,1,4.27,310,5498.93
337,172.54,146.66,4,0,18,1,8,0.0,Clothing,46,0,1.95,108,18634.05
338,143.69,136.54,6,1,18,1,12,-0.0,Food,62,0,1.85,95,13651.02
339,100.09,91.11,2,0,18,1,8,0.0,Clothing,23,0,3.65,169,16915.72
340,28.59,34.74,1,0,5,0,9,-1.0,Food,21,0,3.38,132,3773.68
341,103.41,80.24,5,1,15,0,11,-1.366,Clothing,51,0,3.19,105,10857.74
342,99.96,103.9,1,0,6,0,6,-0.0,Toys,95,1,1.62,190,18992.33
343,42.91,33.69,1,0,6,0,7,0.366,Books,38,0,2.45,165,7079.88
344,92.43,103.79,0,0,22,0,7,0.366,Food,28,0,4.04,156,14419.36
345,85.72,106.55,2,0,18,1,5,-0.366,Electronics,44,0,3.89,222,19028.93
346,127.01,122.03,2,0,15,0,7,0.366,Clothing,91,0,1.66,94,11939.08
347,130.67,129.73,5,1,16,0,9,-1.0,Clothing,39,0,2.71,68,8885.41
348,18.61,23.38,2,0,21,1,12,-0.0,Clothing,42,0,2.77,238,4428.65
349,81.18,82.2,2,0,18,1,12,-0.0,Food,42,0,3.03,150,12176.46
350,128.91,127.95,2,0,15,0,11,-1.366,Books,60,0,2.84,64,8250.46
351,105.6,110.56,5,1,15,0,4,0.0,Electronics,57,0,3.01,148,15628.19
352,172.73,192.34,3,0,18,1,2,1.7321,Clothing,77,1,4.25,228,39383.14
353,135.15,103.27,2,0,14,0,8,0.0,Clothing,96,0,2.56,68,9190.32
354,40.96,48.85,6,1,2,0,7,0.366,Clothing,7,0,3.21,186,7618.1
355,23.41,22.5,2,0,14,0,6,-0.0,Clothing,51,0,3.43,191,4470.94
356,132.06,98.17,0,0,15,0,7,0.366,Electronics,97,1,4.77,189,24959.28
357,15.04,17.62,0,0,19,1,12,-0.0,Clothing,77,0,3.62,231,3473.58
358,121.3,112.34,6,1,4,0,3,1.0,Electronics,32,1,1.52,205,24865.96
359,188.64,143.41,2,0,18,1,6,-0.0,Electronics,7,0,3.33,176,33201.3
360,119.34,128.92,3,0,9,1,10,-1.7321,Clothing,76,0,3.65,118,14082.13
361,83.75,102.85,2,0,12,1,7,0.366,Toys,40,1,1.04,243,20351.81
362,132.22,162.99,6,1,14,0,7,0.366,Electronics,15,0,1.3,147,19437.04
363,97.07,123.72,2,0,11,1,5,-0.366,Toys,59,0,1.08,193,18734.13
364,113.67,138.74,2,0,16,0,3,1.0,Electronics,85,0,1.19,140,15913.41
365,188.88,132.46,4,0,14,0,2,1.7321,Food,12,0,1.36,11,2077.66
366,83.36,77.37,3,0,3,0,7,0.366,Clothing,77,0,4.83,154,12837.36
367,192.63,229.44,1,0,14,0,4,0.0,Food,42,0,1.83,35,6741.92
368,182.02,167.41,6,1,16,0,2,1.7321,Electronics,39,0,1.82,139,25300.31
369,47.2,50.08,2,0,10,1,8,0.0,Food,63,0,4.43,222,10478.47
370,23.18,24.66,6,1,22,0,2,1.7321,Clothing,2,0,4.01,217,5029.77
371,29.15,26.79,1,0,22,0,6,-0.0,Clothing,29,0,3.7,190,5538.09
372,13.46,16.73,3,0,14,0,4,0.0,Electronics,61,0,2.69,173,2328.95
373,27.94,28.0,6,1,19,1,9,-1.0,Electronics,29,1,1.12,241,6734.54
374,139.77,136.82,2,0,20,1,5,-0.366,Toys,100,0,4.31,135,18869.12
375,23.53,30.55,1,0,6,0,4,0.0,Books,38,0,4.44,187,4399.33
376,70.61,70.33,6,1,12,1,8,0.0,Food,7,0,2.93,153,10802.62
377,170.53,137.62,5,1,21,1,3,1.0,Toys,30,0,3.58,134,22850.53
378,14.42,14.53,1,0,12,1,9,-1.0,Food,87,0,2.91,194,2797.8
379,164.75,195.79,3,0,19,1,8,0.0,Clothing,92,0,2.18,123,20264.13
380,63.55,74.11,2,0,19,1,12,-0.0,Electronics,56,0,3.16,205,13028.24
381,32.45,38.07,4,0,1,0,12,-0.0,Food,87,1,3.75,205,6652.52
382,142.38,160.15,3,0,9,1,8,0.0,Books,36,0,1.62,110,15661.81
383,129.5,110.4,4,0,17,1,10,-1.7321,Clothing,42,1,3.12,152,19683.87
384,176.72,215.11,2,0,19,1,5,-0.366,Clothing,93,0,4.1,134,23680.44
385,149.66,184.99,1,0,4,0,1,1.366,Toys,4,0,2.9,172,25742.12
386,162.66,132.81,5,1,19,1,11,-1.366,Books,84,0,1.63,61,9922.34
387,63.59,49.49,5,1,18,1,10,-1.7321,Clothing,5,0,4.48,167,10618.96
388,43.71,56.19,6,1,1,0,9,-1.0,Books,46,0,3.7,167,7300.16
389,152.62,186.34,3,0,3,0,2,1.7321,Electronics,75,0,3.53,203,30981.21
390,163.3,201.83,3,0,15,0,1,1.366,Books,2,1,3.61,186,30373.54
391,198.2,244.14,3,0,20,1,6,-0.0,Toys,54,0,1.98,127,25170.89
392,88.4,90.61,0,0,15,0,1,1.366,Toys,88,0,2.97,187,16530.31
393,80.68,87.77,5,1,16,0,10,-1.7321,Food,59,0,2.3,37,2985.29
394,157.52,161.81,5,1,14,0,10,-1.7321,Electronics,33,0,4.33,83,13074.03
395,74.75,54.62,2,0,12,1,10,-1.7321,Electronics,22,0,3.36,162,12109.93
396,186.84,214.37,0,0,0,0,7,0.366,Books,47,0,3.87,54,10089.57
397,173.1,173.65,3,0,21,1,7,0.366,Toys,6,1,3.64,173,29946.03
398,91.51,99.62,3,0,4,0,1,1.366,Toys,24,0,2.93,170,15556.51
399,152.67,152.91,4,0,19,1,10,-1.7321,Toys,93,0,4.22,93,14197.89
400,153.36,152.61,6,1,0,0,5,-0.366,Electronics,49,0,3.46,117,17943.49
401,29.59,23.77,0,0,11,1,3,1.0,Toys,96,0,1.91,265,7842.29
402,181.49,157.39,6,1,22,0,11,-1.366,Food,94,0,2.16,0,0.0
403,106.0,84.3,1,0,14,0,12,-0.0,Clothing,51,1,4.31,180,19079.63
404,167.03,136.53,6,1,3,0,2,1.7321,Toys,41,0,4.76,145,24218.9
405,70.81,90.9,5,1,18,1,11,-1.366,Food,67,0,3.19,141,9984.13
406,180.15,142.65,2,0,15,0,5,-0.366,Food,89,0,2.54,6,1080.9
407,83.95,72.33,1,0,22,0,5,-0.366,Clothing,92,0,3.5,145,12172.51
408,12.06,12.71,1,0,17,1,2,1.7321,Electronics,79,1,2.93,324,3907.17
409,182.02,194.06,2,0,16,0,6,-0.0,Toys,81,1,4.37,159,28941.59
410,27.34,21.67,3,0,10,1,7,0.366,Food,2,0,4.33,247,6754.08
411,70.67,83.12,5,1,19,1,1,1.366,Food,91,0,2.82,234,16536.68
412,190.51,223.11,4,0,12,1,3,1.0,Clothing,100,0,4.22,183,34863.65
413,190.62,160.57,3,0,23,0,4,0.0,Food,78,0,1.77,0,0.0
414,118.95,103.87,6,1,21,1,2,1.7321,Toys,43,1,2.5,251,29857.25
415,130.05,164.23,3,0,8,0,10,-1.7321,Electronics,32,0,1.32,62,8063.04
416,95.2,113.81,0,0,16,0,11,-1.366,Food,12,0,4.23,73,6949.94
417,65.71,73.51,1,0,16,0,5,-0.366,Electronics,23,0,4.9,184,12090.65
418,72.45,54.29,1,0,4,0,4,0.0,Food,16,1,3.31,193,13982.13
419,137.78,131.02,5,1,21,1,11,-1.366,Food,44,0,4.07,99,13640.07
420,152.95,158.39,6,1,7,0,2,1.7321,Toys,2,0,2.61,129,19730.7
421,160.4,130.32,1,0,2,0,11,-1.366,Electronics,7,0,3.25,65,10426.0
422,160.03,155.06,4,0,5,0,1,1.366,Books,21,0,2.39,108,17282.96
423,27.33,28.99,4,0,2,0,8,0.0,Toys,58,0,3.79,204,5575.15
424,103.94,93.17,6,1,7,0,2,1.7321,Electronics,95,0,1.98,180,18709.17
425,20.94,24.47,4,0,11,1,4,0.0,Electronics,23,1,1.61,264,5527.15
426,114.41,137.78,2,0,3,0,12,-0.0,Electronics,60,0,4.59,175,20021.84
427,93.89,83.95,6,1,1,0,10,-1.7321,Books,25,0,4.46,54,5070.1
428,178.66,214.97,5,1,9,1,5,-0.366,Toys,35,1,4.34,190,33946.12
429,76.67,58.44,4,0,14,0,2,1.7321,Books,99,1,4.29,237,18171.7
430,32.24,38.78,0,0,12,1,10,-1.7321,Food,45,0,3.92,175,5642.48
431,37.17,29.42,0,0,23,0,9,-1.0,Clothing,7,0,4.5,163,6058.45
432,154.69,115.98,3,0,14,0,2,1.7321,Books,69,1,1.84,137,21192.12
433,127.46,138.3,3,0,21,1,6,-0.0,Food,32,0,4.48,138,17589.68
434,29.21,28.72,5,1,18,1,7,0.366,Books,53,0,4.67,245,7157.26
435,25.98,32.34,6,1,17,1,6,-0.0,Electronics,69,0,3.86,235,6105.37
436,143.18,131.43,3,0,12,1,11,-1.366,Clothing,25,0,3.4,110,15750.25
437,23.82,20.78,3,0,19,1,11,-1.366,Clothing,95,0,1.94,167,3978.77
438,166.15,166.23,0,0,19,1,12,-0.0,Food,84,0,4.46,127,21101.48
439,144.19,140.37,3,0,0,0,4,0.0,Books,86,1,3.31,123,17734.88
440,25.46,23.08,0,0,15,0,1,1.366,Books,77,0,3.44,235,5982.22
441,26.12,29.16,4,0,7,0,2,1.7321,Books,2,0,3.43,263,6869.34
442,197.46,228.21,4,0,22,0,12,-0.0,Food,86,0,4.47,23,4541.61
443,81.11,98.29,5,1,5,0,10,-1.7321,Books,61,0,1.55,85,6894.47
444,80.42,103.24,2,0,2,0,12,-0.0,Clothing,9,0,1.25,158,12706.68
445,164.43,141.41,3,0,19,1,10,-1.7321,Clothing,51,0,1.9,56,9208.19
446,189.98,214.61,4,0,15,0,12,-0.0,Toys,2,0,2.97,66,12538.5
447,197.34,184.82,4,0,1,0,6,-0.0,Books,45,0,2.88,47,9274.99
448,153.14,169.41,6,1,22,0,8,0.0,Books,32,0,3.05,93,14242.19
449,81.49,80.31,5,1,1,0,3,1.0,Clothing,72,0,1.46,163,13282.76
450,25.87,33.53,1,0,14,0,7,0.366,Clothing,80,1,4.17,254,6569.74
451,157.66,179.31,1,0,9,1,9,-1.0,Electronics,97,0,2.21,122,19234.27
452,116.1,147.62,5,1,0,0,4,0.0,Electronics,75,0,4.65,201,23335.46
453,90.6,108.81,0,0,21,1,11,-1.366,Toys,32,1,4.36,233,21110.31
454,182.21,226.25,2,0,19,1,7,0.366,Clothing,8,1,1.25,195,35530.43
455,31.13,37.0,6,1,14,0,7,0.366,Toys,96,0,1.21,172,5353.93
456,103.6,101.06,6,1,23,0,12,-0.0,Books,85,0,3.52,125,12949.85
457,12.16,10.35,5,1,0,0,10,-1.7321,Books,89,0,1.31,130,1580.44
458,99.05,91.34,1,0,21,1,9,-1.0,Clothing,20,0,3.29,142,14064.46
459,20.7,14.74,2,0,15,0,3,1.0,Food,65,1,1.32,242,5008.82
460,32.58,33.04,4,0,17,1,11,-1.366,Toys,21,0,2.92,190,6189.33
461,32.33,32.43,5,1,23,0,1,1.366,Food,7,0,2.68,198,6401.34
462,133.35,135.37,0,0,4,0,8,0.0,Books,89,1,3.36,170,22669.49
463,151.75,194.91,2,0,20,1,4,0.0,Toys,9,0,2.42,161,24431.51
464,120.84,150.67,1,0,4,0,2,1.7321,Books,86,0,1.56,144,17400.97
465,192.81,153.68,4,0,22,0,5,-0.366,Electronics,2,1,4.37,137,26415.35
466,81.23,74.84,5,1,22,0,4,0.0,Clothing,19,0,2.2,106,8609.89
467,64.29,61.35,6,1,9,1,1,1.366,Electronics,60,0,1.27,239,15364.19
468,175.03,160.39,3,0,22,0,12,-0.0,Toys,70,0,3.0,69,12077.33
469,52.48,61.88,6,1,11,1,7,0.366,Electronics,59,1,4.51,297,15587.51
470,193.01,195.8,6,1,9,1,4,0.0,Toys,69,0,2.12,113,21810.39
471,12.31,12.84,4,0,1,0,8,0.0,Food,45,0,2.8,146,1797.17
472,194.28,235.43,1,0,23,0,9,-1.0,Clothing,62,0,2.61,43,8353.91
473,18.2,21.54,5,1,0,0,8,0.0,Food,10,1,1.19,248,4513.7
474,179.32,139.75,1,0,15,0,1,1.366,Books,65,0,4.47,103,18469.67
475,110.26,124.42,3,0,17,1,8,0.0,Clothing,26,0,4.04,183,20178.17
476,198.66,190.97,6,1,6,0,5,-0.366,Electronics,90,0,1.38,68,13509.11
477,24.02,21.06,4,0,3,0,1,1.366,Toys,60,1,1.53,216,5188.61
478,115.23,84.12,2,0,9,1,9,-1.0,Clothing,18,0,1.04,94,10831.84
479,194.17,192.68,2,0,9,1,9,-1.0,Books,59,0,4.94,76,14756.73
480,109.39,99.9,4,0,10,1,7,0.366,Food,21,0,2.66,124,13564.19
481,129.59,110.27,2,0,2,0,7,0.366,Books,46,0,4.72,102,13217.75
482,142.19,158.8,6,1,13,0,11,-1.366,Electronics,12,0,2.68,89,12655.11
483,96.36,111.94,5,1,12,1,1,1.366,Toys,78,0,1.42,214,20621.64
484,129.24,109.45,4,0,18,1,9,-1.0,Toys,32,0,2.37,87,11243.54
485,121.02,88.3,4,0,9,1,1,1.366,Electronics,39,0,2.67,174,21057.43
486,181.22,219.14,1,0,14,0,12,-0.0,Toys,99,0,1.71,101,18303.22
487,18.63,13.16,0,0,7,0,7,0.366,Clothing,81,0,1.21,169,3149.28
488,63.38,80.01,1,0,16,0,9,-1.0,Clothing,55,0,2.27,144,9127.15
489,190.58,205.17,2,0,5,0,9,-1.0,Electronics,55,0,3.16,71,13531.05
490,179.15,160.0,0,0,6,0,5,-0.366,Electronics,10,0,2.02,82,14690.31
491,96.57,81.88,4,0,13,0,12,-0.0,Books,35,0,4.83,151,14582.79
492,127.83,90.17,2,0,7,0,6,-0.0,Toys,80,0,2.93,117,14955.55
493,62.7,52.75,3,0,11,1,2,1.7321,Food,6,0,1.52,216,13543.72
494,45.74,35.8,2,0,17,1,2,1.7321,Electronics,68,0,2.65,244,11161.3
495,98.1,104.7,0,0,13,0,10,-1.7321,Books,62,0,3.83,53,5199.44
496,77.14,61.7,0,0,0,0,9,-1.0,Electronics,9,0,2.95,125,9642.12
497,120.89,122.97,4,0,3,0,1,1.366,Electronics,29,1,2.32,241,29135.61
498,24.77,26.11,5,1,16,0,10,-1.7321,Clothing,71,1,1.43,153,3789.75
499,195.14,171.49,3,0,17,1,12,-0.0,Toys,80,1,2.84,163,31807.01
500,197.38,142.32,4,0,18,1,12,-0.0,Electronics,6,1,1.39,130,25659.41
501,142.65,103.04,3,0,3,0,5,-0.366,Toys,44,1,2.48,123,17546.04
502,111.86,80.07,3,0,5,0,7,0.366,Books,64,0,1.46,103,11521.41
503,68.81,78.68,4,0,7,0,12,-0.0,Electronics,67,0,3.7,193,13280.38
504,164.62,146.65,6,1,14,0,10,-1.7321,Food,44,0,4.09,0,0.0
505,140.1,165.01,2,0,19,1,6,-0.0,Clothing,78,0,1.97,134,18773.26
506,40.9,39.22,1,0,0,0,6,-0.0,Food,14,1,1.3,184,7525.09
507,183.08,177.91,3,0,4,0,6,-0.0,Clothing,9,0,2.39,36,6590.74
508,166.28,167.57,6,1,15,0,8,0.0,Electronics,100,0,3.24,115,19122.44
509,190.46,214.81,0,0,20,1,7,0.366,Electronics,23,0,4.07,205,39044.71
510,147.89,127.79,4,0,5,0,5,-0.366,Toys,57,1,2.61,127,18781.61
511,126.55,97.82,5,1,20,1,10,-1.7321,Clothing,57,0,2.46,78,9870.81
512,89.47,92.48,6,1,9,1,2,1.7321,Books,15,0,4.63,243,21740.28
513,187.22,167.78,2,0,9,1,10,-1.7321,Food,64,0,2.8,0,0.0
514,174.55,168.53,6,1,4,0,6,-0.0,Books,7,1,2.79,121,21120.81
515,18.59,20.23,3,0,7,0,10,-1.7321,Clothing,20,1,2.64,185,3439.44
516,15.01,14.96,5,1,0,0,5,-0.366,Books,64,1,2.45,219,3287.13
517,81.53,87.41,6,1,4,0,4,0.0,Clothing,19,0,3.91,143,11658.51
518,164.01,168.35,2,0,0,0,10,-1.7321,Toys,6,0,2.13,51,8364.26
519,197.58,226.01,6,1,6,0,11,-1.366,Toys,51,0,2.52,45,8891.21
520,38.58,43.35,4,0,14,0,5,-0.366,Books,39,1,2.13,202,7793.0
521,122.88,125.41,5,1,22,0,9,-1.0,Books,65,0,3.28,75,9216.36
522,82.37,91.21,0,0,23,0,12,-0.0,Clothing,71,0,4.84,170,14002.77
523,194.28,237.83,3,0,13,0,2,1.7321,Toys,99,0,2.56,130,25256.89
524,170.0,163.09,3,0,22,0,6,-0.0,Books,25,0,4.87,64,10880.17
525,169.28,160.42,5,1,8,0,11,-1.366,Clothing,23,0,3.63,45,7617.71
526,99.05,114.76,2,0,7,0,9,-1.0,Clothing,89,0,4.18,130,12876.72
527,88.82,93.21,4,0,7,0,12,-0.0,Books,58,0,2.33,102,9059.2
528,61.95,46.0,6,1,2,0,10,-1.7321,Food,11,0,1.9,81,5017.73
529,20.71,25.58,6,1,19,1,5,-0.366,Electronics,34,0,3.31,244,5053.57
530,174.3,125.23,1,0,3,0,12,-0.0,Clothing,31,1,4.96,88,15338.16
531,164.45,188.96,3,0,16,0,11,-1.366,Toys,38,0,3.84,65,10689.33
532,199.95,230.99,6,1,5,0,6,-0.0,Electronics,46,0,3.73,127,25393.19
533,199.36,253.56,0,0,1,0,10,-1.7321,Clothing,12,0,2.8,67,13357.19
534,115.53,84.62,3,0,8,0,12,-0.0,Food,9,0,4.52,86,9935.75
535,156.11,165.18,3,0,13,0,4,0.0,Electronics,13,0,3.79,133,20762.31
536,189.51,181.3,1,0,0,0,5,-0.366,Toys,64,0,3.7,75,14212.91
537,171.43,154.01,1,0,16,0,8,0.0,Electronics,20,0,2.17,88,15086.1
538,57.0,42.99,4,0,10,1,12,-0.0,Books,59,0,4.83,206,11741.2
539,95.6,99.2,6,1,5,0,1,1.366,Clothing,85,1,2.0,211,20172.31
540,34.54,34.11,6,1,0,0,1,1.366,Books,22,0,3.09,234,8082.43
541,191.27,145.89,3,0,18,1,10,-1.7321,Food,65,0,2.36,0,0.0
542,125.17,133.62,3,0,15,0,4,0.0,Electronics,60,0,1.72,167,20903.92
543,53.44,61.07,2,0,17,1,10,-1.7321,Books,41,0,1.58,115,6145.85
544,137.62,159.69,2,0,10,1,3,1.0,Food,81,1,2.17,188,25873.15
545,127.44,158.44,6,1,8,0,5,-0.366,Books,45,0,3.76,111,14146.32
546,78.05,73.81,5,1,20,1,11,-1.366,Toys,4,0,4.9,172,13424.76
547,31.58,40.16,5,1,5,0,10,-1.7321,Books,70,0,4.41,120,3789.11
548,137.6,167.77,0,0,1,0,8,0.0,Clothing,45,0,1.87,109,14998.28
549,108.86,95.57,6,1,7,0,1,1.366,Books,58,0,1.31,105,11430.14
550,156.74,124.7,6,1,21,1,5,-0.366,Books,83,0,3.75,79,12382.5
551,108.83,104.61,6,1,15,0,5,-0.366,Books,94,0,1.12,70,7618.17
552,171.91,161.8,0,0,7,0,2,1.7321,Books,23,1,4.44,183,31460.35
553,114.86,120.08,2,0,7,0,5,-0.366,Books,32,0,4.3,123,14128.06
554,116.58,122.41,5,1,13,0,8,0.0,Electronics,63,0,4.17,163,19002.25
555,176.56,203.05,6,1,0,0,10,-1.7321,Electronics,93,0,3.21,71,12536.06
556,86.66,87.18,0,0,6,0,7,0.366,Toys,8,0,4.89,191,16552.39
557,35.46,27.05,3,0,1,0,12,-0.0,Electronics,85,0,2.83,171,6064.15
558,15.47,18.79,5,1,14,0,2,1.7321,Food,81,0,4.95,243,3758.9
559,153.48,135.96,1,0,23,0,6,-0.0,Clothing,81,0,4.53,108,16575.42
560,127.86,164.01,5,1,17,1,10,-1.7321,Books,85,0,1.51,54,6904.38
561,143.78,110.81,3,0,3,0,11,-1.366,Books,79,0,4.58,43,6182.33
562,50.46,64.34,2,0,17,1,11,-1.366,Books,91,1,2.22,198,9991.71
563,35.91,27.1,4,0,22,0,1,1.366,Toys,25,1,4.07,284,10198.6
564,12.76,10.7,4,0,4,0,10,-1.7321,Toys,33,1,1.0,171,2182.56
565,76.61,55.77,2,0,15,0,10,-1.7321,Food,66,1,2.1,103,7891.0
566,122.08,137.11,3,0,12,1,3,1.0,Books,16,0,4.03,171,20876.43
567,84.53,102.29,0,0,8,0,11,-1.366,Toys,55,0,4.89,134,11326.53
568,93.12,89.44,5,1,4,0,11,-1.366,Books,36,1,1.68,124,11546.91
569,181.79,228.53,5,1,7,0,6,-0.0,Electronics,72,1,2.84,179,32540.44
570,76.17,80.3,0,0,17,1,9,-1.0,Books,80,0,3.35,154,11729.95
571,107.66,116.06,4,0,2,0,1,1.366,Food,7,0,4.81,173,18624.83
572,158.89,191.83,6,1,5,0,12,-0.0,Food,69,0,2.81,53,8421.39
573,85.34,74.94,6,1,10,1,6,-0.0,Toys,87,0,4.73,175,14935.05
574,128.2,116.99,2,0,22,0,2,1.7321,Books,8,0,4.91,177,22690.78
575,173.85,216.19,6,1,13,0,9,-1.0,Food,3,0,4.77,55,9561.7
576,190.41,236.22,2,0,23,0,2,1.7321,Electronics,35,0,3.99,204,38843.42
577,37.94,48.79,6,1,18,1,12,-0.0,Toys,36,0,1.5,197,7474.96
578,186.05,230.91,1,0,6,0,3,1.0,Electronics,100,0,3.41,167,31070.63
579,103.5,80.36,4,0,23,0,12,-0.0,Food,79,0,4.01,103,10660.72
580,59.07,70.54,2,0,9,1,2,1.7321,Toys,30,1,4.82,338,19964.45
581,97.24,91.98,1,0,14,0,11,-1.366,Books,15,0,4.11,97,9431.87
582,196.21,253.99,0,0,5,0,4,0.0,Clothing,93,0,3.16,80,15696.5
583,103.6,101.87,4,0,19,1,4,0.0,Books,68,0,1.82,145,15021.63
584,72.46,74.8,4,0,5,0,10,-1.7321,Books,98,0,2.83,71,5144.86
585,130.35,132.67,2,0,15,0,1,1.366,Electronics,87,1,3.55,237,30892.04
586,55.63,49.68,2,0,8,0,8,0.0,Books,58,0,2.3,172,9567.96
587,24.41,18.19,3,0,18,1,5,-0.366,Clothing,99,1,2.83,229,5590.81
588,34.49,42.67,6,1,17,1,12,-0.0,Toys,28,1,1.07,249,8587.3
589,34.33,40.56,0,0,4,0,8,0.0,Toys,95,0,4.52,193,6625.44
590,38.86,30.46,0,0,15,0,6,-0.0,Clothing,42,0,1.14,151,5868.09
591,36.38,42.42,5,1,6,0,2,1.7321,Electronics,97,0,2.64,228,8293.99
592,131.77,141.72,1,0,18,1,7,0.366,Clothing,18,0,3.04,144,18974.33
593,44.56,42.13,1,0,4,0,10,-1.7321,Toys,5,0,4.89,146,6505.35
594,75.68,64.51,3,0,19,1,9,-1.0,Clothing,9,1,4.74,229,17329.98
595,180.39,219.32,5,1,10,1,7,0.366,Electronics,84,0,3.59,209,37701.47
596,100.05,112.07,0,0,22,0,11,-1.366,Books,9,0,3.34,96,9605.06
597,136.84,140.76,6,1,17,1,5,-0.366,Books,18,0,2.47,131,17925.51
598,42.74,45.55,6,1,6,0,4,0.0,Toys,56,0,1.16,142,6069.19
599,46.53,35.12,6,1,17,1,11,-1.366,Electronics,15,1,2.07,203,9446.59
600,17.77,17.49,6,1,2,0,8,0.0,Books,79,0,4.39,171,3037.82
601,42.1,34.36,1,0,4,0,6,-0.0,Books,78,0,3.59,181,7619.68
602,62.93,51.92,0,0,22,0,5,-0.366,Books,62,0,4.26,143,8999.3
603,43.63,47.85,6,1,12,1,7,0.366,Food,35,0,4.35,229,9991.73
604,26.85,33.48,0,0,15,0,11,-1.366,Books,40,0,1.25,135,3625.22
605,32.92,31.02,5,1,21,1,3,1.0,Food,51,0,2.35,245,8065.6
606,97.55,80.44,1,0,11,1,9,-1.0,Clothing,60,1,3.7,180,17558.63
607,49.2,53.59,2,0,6,0,4,0.0,Toys,100,0,4.41,174,8561.39
608,79.21,96.85,2,0,21,1,12,-0.0,Toys,56,1,4.21,254,20119.66
609,105.65,121.39,5,1,12,1,4,0.0,Food,84,0,2.69,127,13417.46
610,141.18,172.41,1,0,0,0,8,0.0,Electronics,75,1,4.73,217,30634.98
611,17.47,17.85,3,0,14,0,6,-0.0,Food,41,1,2.2,241,4210.1
612,161.89,186.35,4,0,20,1,11,-1.366,Books,54,1,2.5,99,16026.91
613,129.3,101.38,5,1,11,1,1,1.366,Electronics,17,1,1.73,237,30644.35
614,25.53,23.21,0,0,16,0,2,1.7321,Toys,25,0,1.91,204,5208.98
615,175.98,164.32,5,1,22,0,9,-1.0,Clothing,93,0,1.03,5,879.9
616,184.97,186.22,4,0,19,1,6,-0.0,Clothing,87,0,2.23,92,17016.85
617,21.6,27.17,5,1,4,0,7,0.366,Food,9,1,2.23,256,5530.83
618,62.61,76.67,1,0,16,0,11,-1.366,Food,56,0,1.27,114,7137.17
619,163.18,127.4,0,0,23,0,9,-1.0,Food,89,1,2.36,50,8158.91
620,152.17,122.29,4,0,14,0,3,1.0,Food,23,0,2.21,63,9586.67
621,45.06,41.21,6,1,19,1,5,-0.366,Toys,2,0,4.2,222,10003.1
622,49.78,43.53,2,0,18,1,5,-0.366,Books,45,0,1.62,184,9158.85
623,80.39,85.93,3,0,0,0,10,-1.7321,Toys,65,0,3.9,120,9646.76
624,102.06,126.72,5,1,3,0,7,0.366,Clothing,38,0,1.52,144,14696.55
625,127.47,162.82,5,1,2,0,2,1.7321,Clothing,6,0,2.98,196,24983.81
626,80.09,87.48,4,0,7,0,4,0.0,Clothing,48,0,3.95,146,11693.66
627,97.88,117.74,3,0,8,0,11,-1.366,Books,44,0,3.43,92,9005.11
628,152.02,154.32,5,1,11,1,4,0.0,Books,79,0,3.58,136,20674.65
629,16.97,14.0,2,0,4,0,12,-0.0,Electronics,7,1,1.83,224,3801.24
630,57.96,58.82,4,0,8,0,8,0.0,Books,66,0,4.31,201,11650.57
631,145.54,150.35,1,0,0,0,10,-1.7321,Clothing,62,0,4.81,74,10769.7
632,180.09,206.29,0,0,22,0,3,1.0,Books,30,1,1.62,129,23231.52
633,107.22,89.2,2,0,10,1,2,1.7321,Books,93,0,4.55,238,25518.05
634,111.1,102.32,3,0,6,0,9,-1.0,Books,76,0,2.59,84,9332.53
635,30.36,27.89,3,0,21,1,12,-0.0,Food,52,1,3.8,256,7772.85
